#Sector	Layer	Component	paddle_Offset	resolution
5	2	2	-0.174772	0.330633	500.000000	1100.000000	1700.000000
5	2	2	-0.218002	0.255852	1700.000000	2700.000000	3700.000000
5	2	2	-0.198512	0.225695	3700.000000	4250.000000	4800.000000
5	2	2	-0.211023	0.200554	4800.000000	6200.000000	7600.000000
5	2	2	-0.252117	0.194494	7600.000000	9200.000000	10800.000000
5	2	2	-0.253423	0.193001	10800.000000	14800.000000	18800.000000
1	3	1	-1.041990	0.360764	500.000000	1150.000000	1800.000000
1	3	1	-1.020166	0.306405	1800.000000	2750.000000	3700.000000
1	3	1	-1.006209	0.280753	3700.000000	4600.000000	5500.000000
1	3	1	-1.010586	0.267681	5500.000000	6850.000000	8200.000000
1	3	1	-1.061548	0.255823	8200.000000	10450.000000	12700.000000
1	3	1	-1.045069	0.264723	12700.000000	17700.000000	22700.000000
1	3	2	-1.757445	0.371014	500.000000	1050.000000	1600.000000
1	3	2	-1.756993	0.334865	1600.000000	2050.000000	2500.000000
1	3	2	-1.765355	0.302159	2500.000000	3100.000000	3700.000000
1	3	2	-1.790120	0.293275	3700.000000	5500.000000	7300.000000
1	3	2	-1.805031	0.283742	7300.000000	9200.000000	11100.000000
1	3	2	-1.824423	0.280004	11100.000000	13300.000000	15500.000000
1	3	3	-1.033741	0.342527	500.000000	1050.000000	1600.000000
1	3	3	-1.008426	0.284821	1600.000000	2250.000000	2900.000000
1	3	3	-1.006986	0.237788	2900.000000	4000.000000	5100.000000
1	3	3	-1.016954	0.227086	5100.000000	5900.000000	6700.000000
1	3	3	-1.016797	0.214406	6700.000000	9300.000000	11900.000000
1	3	3	-1.043480	0.206318	11900.000000	14600.000000	17300.000000
2	3	1	0.000000	0.000000	500.000000	1100.000000	1700.000000
2	3	1	0.020000	0.000000	1700.000000	2200.000000	2700.000000
2	3	1	0.000000	0.000000	2700.000000	3850.000000	5000.000000
2	3	1	0.000000	0.000000	5000.000000	5950.000000	6900.000000
2	3	1	0.000000	0.000000	6900.000000	8750.000000	10600.000000
2	3	1	0.000000	0.000000	10600.000000	12800.000000	15000.000000
2	3	1	0.000000	0.000000	15000.000000	19300.000000	23600.000000
2	3	2	0.504963	0.341665	500.000000	1150.000000	1800.000000
2	3	2	0.481195	0.274608	1800.000000	2450.000000	3100.000000
2	3	2	0.485790	0.230071	3100.000000	4100.000000	5100.000000
2	3	2	0.485463	0.197395	5100.000000	7000.000000	8900.000000
2	3	2	0.453537	0.178970	8900.000000	10950.000000	13000.000000
2	3	2	0.449417	0.161287	13000.000000	16250.000000	19500.000000
2	3	2	0.507677	0.165615	19500.000000	22200.000000	24900.000000
2	3	3	0.145454	0.373529	500.000000	900.000000	1300.000000
2	3	3	0.173054	0.332258	1300.000000	2200.000000	3100.000000
2	3	3	0.173926	0.283938	3100.000000	3700.000000	4300.000000
2	3	3	0.144480	0.256992	4300.000000	5500.000000	6700.000000
2	3	3	0.153465	0.247643	6700.000000	9050.000000	11400.000000
2	3	3	0.117191	0.246675	11400.000000	14750.000000	18100.000000
2	3	4	0.260647	0.330404	500.000000	1050.000000	1600.000000
2	3	4	0.288158	0.243766	1600.000000	2600.000000	3600.000000
2	3	4	0.281291	0.205015	3600.000000	4450.000000	5300.000000
2	3	4	0.270529	0.171989	5300.000000	7600.000000	9900.000000
2	3	4	0.258493	0.146958	9900.000000	11100.000000	12300.000000
2	3	4	0.258851	0.139980	12300.000000	16400.000000	20500.000000
2	3	5	-0.767130	0.333314	500.000000	1250.000000	2000.000000
2	3	5	-0.741400	0.274357	2000.000000	2700.000000	3400.000000
2	3	5	-0.739151	0.236537	3400.000000	4400.000000	5400.000000
2	3	5	-0.747889	0.218790	5400.000000	6850.000000	8300.000000
2	3	5	-0.748425	0.210446	8300.000000	9400.000000	10500.000000
2	3	5	-0.751610	0.206280	10500.000000	13200.000000	15900.000000
2	3	6	0.437058	0.328951	500.000000	1350.000000	2200.000000
