Sector	Layer	Component	Order	Mean	Sigma
4	6	4	0	-1.000000	-1.000000
4	6	4	1	-1.000000	-1.000000
4	6	5	0	-1.000000	-1.000000
4	6	5	1	-1.000000	-1.000000
4	6	6	0	-1.000000	-1.000000
4	6	6	1	-1.000000	-1.000000
5	6	1	0	8670.066853	3530.644020
5	6	1	1	-1.000000	-1.000000
5	6	2	0	4181.309263	1289.173761
5	6	2	1	-1.000000	-1.000000
